Date,Portfolio_Return
2024-07-02,0.0042990288412436
2024-07-03,0.0009220660399417
2024-07-05,-0.0007733819089797
2024-07-08,0.0020910406549655
2024-07-09,-0.0017191416356351
2024-07-10,0.0090089718935271
2024-07-11,0.0118072867718808
2024-07-12,0.0079012418898536
2024-07-15,0.0012115106772528
2024-07-16,0.0169331555361583
2024-07-17,-0.0039541656966972
2024-07-18,-0.0084535579526611
2024-07-19,-0.0066955939487684
2024-07-22,0.008581934351062
2024-07-23,-0.0035562813808062
2024-07-24,-0.01224947447705
2024-07-25,0.0008126751318197
2024-07-26,0.0144749795380564
2024-07-29,0.0016335760444796
2024-07-30,0.0041066105320899
2024-08-02,-0.0185029455252624
2024-08-05,-0.0236933453579025
2024-08-06,0.0113066006661664
2024-08-07,-0.007873585406366
2024-08-08,0.0197068173522362
2024-08-09,0.0020560675269711
2024-08-12,-0.0046199156140977
2024-08-13,0.012184802936724
2024-08-14,0.0024412854100804
2024-08-15,0.0142899017243311
2024-08-16,0.0025282378760473
2024-08-19,0.0079363394143291
2024-08-20,-0.0043585501161322
2024-08-21,0.0074563742368725
2024-08-22,-0.0032965722123596
2024-08-23,0.0131719087501353
2024-08-26,-0.0007153337725211
2024-08-27,-1.6794549524579377e-05
2024-08-28,-0.0031631612787964
2024-08-29,0.0034389997226893
2024-08-30,0.008229138936145
2024-09-04,-0.0013697742295943
2024-09-05,-0.0061242013175948
2024-09-06,-0.0117232111887316
2024-09-09,0.0105323644599661
2024-09-10,0.0003625552765221
2024-09-11,0.0020813598957735
2024-09-12,0.0056567666659068
2024-09-13,0.009967181836699
2024-09-16,0.0067815760771487
2024-09-17,0.0019996967477371
2024-09-18,-0.0019348994615987
2024-09-19,0.0115539215420397
2024-09-20,-0.0034414958907634
2024-09-23,0.005063391481175
2024-09-24,0.0016339127942364
2024-09-25,-0.0067169572743356
2024-09-26,0.0084843664103183
2024-09-27,0.0036939795161809
2024-10-02,-0.0011820981077915
2024-10-03,-0.0045585858706627
2024-10-04,0.0073080725713387
2024-10-07,-0.0080603739401759
2024-10-08,0.0030356289222358
2024-10-09,0.0071051254086329
2024-10-10,-0.0038196665385243
2024-10-11,0.009921980820124
2024-10-14,0.0067866183292634
2024-10-15,-0.0037144235179499
2024-10-16,0.0062200124920736
2024-10-17,-0.0016404558420472
2024-10-18,0.0030721837523698
2024-10-21,-0.0085005210284817
2024-10-22,-0.0042717501743182
2024-10-23,-0.0035005743326195
2024-10-24,0.0003559827725587
2024-10-25,-0.0044347240180585
2024-10-28,0.0053556014418748
2024-10-29,-0.0031648791716351
2024-10-30,-0.0010476754223045
2024-11-04,0.001560077798654
2024-11-05,0.011712090972619
2024-11-06,0.021819482832635
2024-11-07,0.0015907179665192
2024-11-08,0.0049025043604073
2024-11-11,0.0045991318098848
2024-11-12,-0.0074000415106265
2024-11-13,0.000350925701212
2024-11-14,-0.0071927536541006
2024-11-15,-0.0080886852426733
2024-11-18,0.0049528047567751
2024-11-19,-0.0023618852713229
2024-11-20,0.0029043118261766
2024-11-21,0.0130225072662467
2024-11-22,0.0081970950107532
2024-11-25,0.010054836629674
2024-11-26,-0.0005586295372889
2024-11-27,-0.0006014554877445
2024-11-29,0.0027895039646763
2024-12-03,-0.0042682491390735
2024-12-04,-0.0005873971132679
2024-12-05,-0.0055159251297004
2024-12-06,-0.0008919649406311
2024-12-09,-0.0029046132236474
2024-12-10,-0.0060778185776505
2024-12-11,0.0001244391209786
2024-12-12,-0.0034913766614206
2024-12-13,-0.003792811998861
2024-12-16,-0.0041685051301265
2024-12-17,-0.0068656814345417
2024-12-18,-0.0287816232720039
2024-12-19,-0.0045168789430145
2024-12-20,0.0137762829892402
2024-12-23,0.0019264567050482
2024-12-24,0.0078303328621699
2024-12-26,0.0010762326172329
2024-12-27,-0.007034565868715
2024-12-30,-0.0097643141407914
